easting,northing,longitude,latitude,domain_no,domainname,domaintype
1197790.89395,5066471.39809,167.945666202,-44.4431133294,24,western Fiordland Margin - Caswell High,Contractional
1197756.68377,5066444.94553,167.945217457,-44.4433315489,24,western Fiordland Margin - Caswell High,Contractional
1197722.93627,5066417.90518,167.944774045,-44.4435552945,24,western Fiordland Margin - Caswell High,Contractional
1197689.66154,5066390.28515,167.944336098,-44.4437844994,24,western Fiordland Margin - Caswell High,Contractional
1197656.86952,5066362.09369,167.943903748,-44.444019095,24,western Fiordland Margin - Caswell High,Contractional
1197624.57005,5066333.33924,167.943477122,-44.4442590111,24,western Fiordland Margin - Caswell High,Contractional
1197592.77278,5066304.03041,167.94305635,-44.4445041762,24,western Fiordland Margin - Caswell High,Contractional
1197561.48722,5066274.17596,167.942641557,-44.4447545167,24,western Fiordland Margin - Caswell High,Contractional
1197530.72273,5066243.78483,167.942232867,-44.445009958,24,western Fiordland Margin - Caswell High,Contractional
1197500.48853,5066212.86611,167.941830403,-44.4452704236,24,western Fiordland Margin - Caswell High,Contractional
1197470.79365,5066181.42905,167.941434284,-44.4455358358,24,western Fiordland Margin - Caswell High,Contractional
1197441.64699,5066149.48306,167.941044629,-44.445806115,24,western Fiordland Margin - Caswell High,Contractional
1197413.05726,5066117.0377,167.940661555,-44.4460811806,24,western Fiordland Margin - Caswell High,Contractional
1197385.03302,5066084.10267,167.940285176,-44.4463609503,24,western Fiordland Margin - Caswell High,Contractional
1196760.83279,5065337.53407,167.931890835,-44.4527085214,24,western Fiordland Margin - Caswell High,Contractional
1192114.8562,5061259.87543,167.870519231,-44.4866691253,24,western Fiordland Margin - Caswell High,Contractional
1188807.70518,5059137.82164,167.827410828,-44.5038226534,24,western Fiordland Margin - Caswell High,Contractional
1188771.41493,5059114.08897,167.826937298,-44.5040147923,24,western Fiordland Margin - Caswell High,Contractional
1188735.54175,5059089.73046,167.826468492,-44.5042127777,24,western Fiordland Margin - Caswell High,Contractional
1188700.09644,5059064.75343,167.826004552,-44.5044165501,24,western Fiordland Margin - Caswell High,Contractional
1188665.08967,5059039.16539,167.825545617,-44.5046260484,24,western Fiordland Margin - Caswell High,Contractional
1188630.53196,5059012.97405,167.825091826,-44.5048412094,24,western Fiordland Margin - Caswell High,Contractional
1188596.4337,5058986.18728,167.824643313,-44.5050619686,24,western Fiordland Margin - Caswell High,Contractional
1188562.80517,5058958.81314,167.824200216,-44.5052882596,24,western Fiordland Margin - Caswell High,Contractional
1188529.65647,5058930.85987,167.823762665,-44.5055200144,24,western Fiordland Margin - Caswell High,Contractional
1188496.99758,5058902.33587,167.823330794,-44.5057571633,24,western Fiordland Margin - Caswell High,Contractional
1188464.83831,5058873.24972,167.822904732,-44.505999635,24,western Fiordland Margin - Caswell High,Contractional
1188433.18836,5058843.61019,167.822484607,-44.5062473568,24,western Fiordland Margin - Caswell High,Contractional
1188402.05723,5058813.42617,167.822070546,-44.506500254,24,western Fiordland Margin - Caswell High,Contractional
1188371.45429,5058782.70676,167.821662673,-44.5067582507,24,western Fiordland Margin - Caswell High,Contractional
1188341.38876,5058751.46119,167.82126111,-44.5070212693,24,western Fiordland Margin - Caswell High,Contractional
1188311.86966,5058719.69887,167.820865979,-44.5072892308,24,western Fiordland Margin - Caswell High,Contractional
1186107.84854,5056306.55528,167.791320205,-44.5276652584,24,western Fiordland Margin - Caswell High,Contractional
1182723.54259,5053538.47363,167.746670233,-44.5505330359,24,western Fiordland Margin - Caswell High,Contractional
1182191.25924,5053325.15503,167.739824383,-44.5521373691,24,western Fiordland Margin - Caswell High,Contractional
1182151.80345,5053308.95068,167.739316599,-44.5522597882,24,western Fiordland Margin - Caswell High,Contractional
1182112.62986,5053292.07553,167.738811809,-44.5523883818,24,western Fiordland Margin - Caswell High,Contractional
1182073.74987,5053274.5345,167.738310157,-44.5525231124,24,western Fiordland Margin - Caswell High,Contractional
1182035.17481,5053256.3327,167.737811792,-44.5526639409,24,western Fiordland Margin - Caswell High,Contractional
1181996.91591,5053237.47542,167.737316856,-44.5528108264,24,western Fiordland Margin - Caswell High,Contractional
1181958.98429,5053217.96816,167.736825495,-44.5529637261,24,western Fiordland Margin - Caswell High,Contractional
1181921.39101,5053197.81659,167.736337851,-44.5531225955,24,western Fiordland Margin - Caswell High,Contractional
1181884.147,5053177.02658,167.735854066,-44.5532873885,24,western Fiordland Margin - Caswell High,Contractional
1181847.26311,5053155.60418,167.735374281,-44.5534580571,24,western Fiordland Margin - Caswell High,Contractional
1181810.75007,5053133.55562,167.734898635,-44.5536345517,24,western Fiordland Margin - Caswell High,Contractional
1181774.61851,5053110.88733,167.734427267,-44.553816821,24,western Fiordland Margin - Caswell High,Contractional
1181738.87895,5053087.60591,167.733960314,-44.5540048118,24,western Fiordland Margin - Caswell High,Contractional
1181703.5418,5053063.71812,167.733497911,-44.5541984697,24,western Fiordland Margin - Caswell High,Contractional
1181668.61733,5053039.23093,167.733040193,-44.5543977382,24,western Fiordland Margin - Caswell High,Contractional
1181634.11573,5053014.15146,167.732587293,-44.5546025595,24,western Fiordland Margin - Caswell High,Contractional
1181600.04702,5052988.48702,167.732139343,-44.5548128738,24,western Fiordland Margin - Caswell High,Contractional
1181566.42112,5052962.24507,167.731696474,-44.5550286202,24,western Fiordland Margin - Caswell High,Contractional
1181533.24783,5052935.43325,167.731258814,-44.5552497357,24,western Fiordland Margin - Caswell High,Contractional
1181500.53681,5052908.05936,167.73082649,-44.5554761562,24,western Fiordland Margin - Caswell High,Contractional
1181275.19471,5052716.192,167.727845503,-44.5570654014,24,western Fiordland Margin - Caswell High,Contractional
1180893.07168,5052511.23804,167.72288798,-44.5586808079,24,western Fiordland Margin - Caswell High,Contractional
1180856.4962,5052491.22606,167.722413129,-44.5588389533,24,western Fiordland Margin - Caswell High,Contractional
1180820.25954,5052470.60693,167.72194203,-44.5590027364,24,western Fiordland Margin - Caswell High,Contractional
1180784.37176,5052449.38637,167.721474815,-44.5591721115,24,western Fiordland Margin - Caswell High,Contractional
1180748.84286,5052427.57028,167.721011612,-44.5593470316,24,western Fiordland Margin - Caswell High,Contractional
1180713.68271,5052405.16473,167.720552551,-44.5595274482,24,western Fiordland Margin - Caswell High,Contractional
1180678.90109,5052382.17596,167.720097759,-44.5597133111,24,western Fiordland Margin - Caswell High,Contractional
1180644.50768,5052358.61036,167.719647363,-44.5599045686,24,western Fiordland Margin - Caswell High,Contractional
1180610.51203,5052334.47448,167.719201488,-44.5601011676,24,western Fiordland Margin - Caswell High,Contractional
1180576.92361,5052309.77503,167.718760257,-44.5603030535,24,western Fiordland Margin - Caswell High,Contractional
1180543.75176,5052284.51888,167.718323794,-44.5605101702,24,western Fiordland Margin - Caswell High,Contractional
1180511.0057,5052258.71306,167.717892219,-44.5607224601,24,western Fiordland Margin - Caswell High,Contractional
1180478.69455,5052232.36475,167.717465653,-44.5609398642,24,western Fiordland Margin - Caswell High,Contractional
1170675.91623,5044101.6032,167.587792698,-44.62804425,24,western Fiordland Margin - Caswell High,Contractional
1170647.29303,5044077.47449,167.587413311,-44.6282434242,24,western Fiordland Margin - Caswell High,Contractional
1166012.8258,5040110.92208,167.525901531,-44.6610097789,24,western Fiordland Margin - Caswell High,Contractional
1164861.62957,5039843.08871,167.511220101,-44.6627140207,24,western Fiordland Margin - Caswell High,Contractional
1164818.96781,5039832.76756,167.510675678,-44.6627806854,24,western Fiordland Margin - Caswell High,Contractional
1164776.49382,5039821.69903,167.510132979,-44.6628541585,24,western Fiordland Margin - Caswell High,Contractional
1164734.2207,5039809.88651,167.509592169,-44.6629344175,24,western Fiordland Margin - Caswell High,Contractional
1164692.16147,5039797.33366,167.509053415,-44.6630214376,24,western Fiordland Margin - Caswell High,Contractional
1164650.32912,5039784.04433,167.508516883,-44.663115192,24,western Fiordland Margin - Caswell High,Contractional
1164608.73652,5039770.02263,167.507982739,-44.6632156519,24,western Fiordland Margin - Caswell High,Contractional
1164567.3965,5039755.27287,167.507451147,-44.6633227863,24,western Fiordland Margin - Caswell High,Contractional
1164526.32181,5039739.79961,167.506922271,-44.6634365621,24,western Fiordland Margin - Caswell High,Contractional
1164485.5251,5039723.60762,167.506396273,-44.6635569445,24,western Fiordland Margin - Caswell High,Contractional
1164445.01895,5039706.70188,167.505873315,-44.6636838962,24,western Fiordland Margin - Caswell High,Contractional
1164404.81584,5039689.0876,167.505353559,-44.6638173783,24,western Fiordland Margin - Caswell High,Contractional
1164364.92818,5039670.77023,167.504837164,-44.6639573495,24,western Fiordland Margin - Caswell High,Contractional
1164325.36824,5039651.75539,167.50432429,-44.6641037668,24,western Fiordland Margin - Caswell High,Contractional
1164286.14824,5039632.04896,167.503815094,-44.6642565851,24,western Fiordland Margin - Caswell High,Contractional
1164247.28025,5039611.657,167.503309734,-44.6644157574,24,western Fiordland Margin - Caswell High,Contractional
1164208.77626,5039590.58581,167.502808364,-44.6645812345,24,western Fiordland Margin - Caswell High,Contractional
1164170.64814,5039568.84188,167.50231114,-44.6647529656,24,western Fiordland Margin - Caswell High,Contractional
1164132.90764,5039546.43191,167.501818214,-44.6649308977,24,western Fiordland Margin - Caswell High,Contractional
1164095.56639,5039523.36281,167.501329739,-44.6651149762,24,western Fiordland Margin - Caswell High,Contractional
1164058.6359,5039499.64169,167.500845864,-44.6653051441,24,western Fiordland Margin - Caswell High,Contractional
1164022.12756,5039475.27587,167.500366739,-44.6655013432,24,western Fiordland Margin - Caswell High,Contractional
1163986.05263,5039450.27284,167.499892511,-44.6657035127,24,western Fiordland Margin - Caswell High,Contractional
1163950.42221,5039424.64033,167.499423327,-44.6659115907,24,western Fiordland Margin - Caswell High,Contractional
1163915.2473,5039398.38622,167.49895933,-44.6661255128,24,western Fiordland Margin - Caswell High,Contractional
1163880.53874,5039371.51862,167.498500665,-44.6663452134,24,western Fiordland Margin - Caswell High,Contractional
1163846.30722,5039344.04581,167.498047472,-44.6665706246,24,western Fiordland Margin - Caswell High,Contractional
1163812.5633,5039315.97625,167.49759989,-44.6668016771,24,western Fiordland Margin - Caswell High,Contractional
1163779.31738,5039287.3186,167.497158058,-44.6670382997,24,western Fiordland Margin - Caswell High,Contractional
1163746.5797,5039258.08169,167.496722112,-44.6672804196,24,western Fiordland Margin - Caswell High,Contractional
1163714.36037,5039228.27453,167.496292186,-44.6675279622,24,western Fiordland Margin - Caswell High,Contractional
1161123.22775,5036788.57185,167.461668498,-44.6878111743,24,western Fiordland Margin - Caswell High,Contractional
1156666.6022,5032735.56515,167.402185451,-44.7213870635,24,western Fiordland Margin - Caswell High,Contractional
1153214.01571,5029684.81311,167.356134643,-44.7465760995,24,western Fiordland Margin - Caswell High,Contractional
1153165.26395,5029640.57885,167.355483095,-44.7469419903,24,western Fiordland Margin - Caswell High,Contractional
1153160.21957,5029635.86631,167.35541556,-44.7469810638,24,western Fiordland Margin - Caswell High,Contractional
1150679.37879,5027311.8028,167.322184982,-44.7662495898,24,western Fiordland Margin - Caswell High,Contractional
1150583.66618,5027217.1742,167.320898112,-44.7670372383,24,western Fiordland Margin - Caswell High,Contractional
1150503.53706,5027129.49086,167.319813285,-44.7677724333,24,western Fiordland Margin - Caswell High,Contractional
1148341.23336,5024647.40946,167.290425832,-44.788645793,24,western Fiordland Margin - Caswell High,Contractional
1148326.38709,5024630.21044,167.290223847,-44.7887904863,24,western Fiordland Margin - Caswell High,Contractional
1148305.40607,5024605.35443,167.289937908,-44.7889998956,24,western Fiordland Margin - Caswell High,Contractional
1144605.13427,5020163.37233,167.239424144,-44.8264411788,24,western Fiordland Margin - Caswell High,Contractional
1144577.07304,5020129.07262,167.239040269,-44.8267305144,24,western Fiordland Margin - Caswell High,Contractional
1144549.62421,5020094.2809,167.238663657,-44.8270246455,24,western Fiordland Margin - Caswell High,Contractional
1144522.7964,5020059.00809,167.238294426,-44.8273234796,24,western Fiordland Margin - Caswell High,Contractional
1144496.59804,5020023.26529,167.237932693,-44.827626923,24,western Fiordland Margin - Caswell High,Contractional
1144471.03735,5019987.06371,167.237578572,-44.8279348805,24,western Fiordland Margin - Caswell High,Contractional
1144446.12239,5019950.41475,167.237232172,-44.8282472552,24,western Fiordland Margin - Caswell High,Contractional
1144421.86096,5019913.3299,167.236893605,-44.8285639491,24,western Fiordland Margin - Caswell High,Contractional
1144398.2607,5019875.82084,167.236562975,-44.8288848629,24,western Fiordland Margin - Caswell High,Contractional
1144375.32902,5019837.89933,167.236240387,-44.8292098956,24,western Fiordland Margin - Caswell High,Contractional
1143252.38986,5017943.20029,167.220405131,-44.8454629072,24,western Fiordland Margin - Caswell High,Contractional
1141030.84196,5014541.05697,167.189363738,-44.8745083402,24,western Fiordland Margin - Caswell High,Contractional
1140068.04972,5013450.7136,167.176249112,-44.8836532508,24,western Fiordland Margin - Caswell High,Contractional
1139332.81538,5012907.30938,167.166494082,-44.8880453651,24,western Fiordland Margin - Caswell High,Contractional
1139298.29464,5012881.32234,167.166035598,-44.8882557981,24,western Fiordland Margin - Caswell High,Contractional
